fecha,placa,código,mina,mpio,pesent,pessal,peso_bas,horaentra,horasal,humedad,cenizas,volatil,azufre,pcal,p_correg,f_b,t_mcal,cod_m,
19/05/2015,TFR001,447/470/01/19,COINCARBOY SPO036-109,CORRALES                 ,32900,13270,19630,04:16:20 p.m.,04:32:08 p.m.,6.14,11.55,39.00,1.21,6355.46,19770.94,1.00718,125653.42,58250150_,
20/05/2015,JGB128,447/470/01/20,COINCARBOY SPO036-109,CORRALES                 ,21340,8140,13200,03:44:04 p.m.,04:00:27 p.m.,6.14,11.55,39.00,1.21,6355.46,13294.78,1.00718,84494.44,58250150_,
21/05/2015,SBV425,447/470/01/21,COINCARBOY SPO036-109,CORRALES                 ,59510,17740,41770,10:48:29 a.m.,11:19:27 a.m.,6.14,11.55,39.00,1.21,6355.46,42069.91,1.00718,267373.63,58250150_,
21/05/2015,XAB695,447/470/01/22,COINCARBOY SPO036-109,CORRALES                 ,19170,7690,11480,10:58:26 a.m.,11:12:19 a.m.,6.14,11.55,39.00,1.21,6355.46,11562.43,1.00718,73484.56,58250150_,
21/05/2015,JGB128,447/470/01/23,COINCARBOY SPO036-109,CORRALES                 ,21300,8110,13190,01:10:41 p.m.,01:19:43 p.m.,6.14,11.55,39.00,1.21,6355.46,13284.70,1.00718,84430.38,58250150_,
22/05/2015,XAB695,447/470/01/24,COINCARBOY SPO036-109,CORRALES                 ,18690,7670,11020,09:21:07 a.m.,09:27:28 a.m.,6.14,11.55,39.00,1.21,6355.46,11099.12,1.00718,70540.01,58250150_,
23/05/2015,XFA381,447/470/01/25,COINCARBOY SPO036-109,CORRALES                 ,21600,8360,13240,07:37:47 a.m.,07:43:58 a.m.,6.14,11.55,39.00,1.21,6355.46,13335.06,1.00718,84750.44,58250150_,
23/05/2015,XAB695,447/470/01/26,COINCARBOY SPO036-109,CORRALES                 ,19750,7650,12100,08:15:56 a.m.,08:34:06 a.m.,6.14,11.55,39.00,1.21,6355.46,12186.88,1.00718,77453.23,58250150_,
25/05/2015,SNB620,447/470/01/27,COINCARBOY SPO036-109,CORRALES                 ,55470,17850,37620,10:49:07 a.m.,11:18:06 a.m.,6.14,11.55,39.00,1.21,6355.46,37890.11,1.00718,240809.08,58250150_,
25/05/2015,FTB128,447/470/01/28,COINCARBOY SPO036-109,CORRALES                 ,18390,6660,11730,10:54:59 a.m.,11:04:18 a.m.,6.14,11.55,39.00,1.21,6355.46,11814.22,1.00718,75084.80,58250150_,
25/05/2015,XAJ801,447/470/01/29,COINCARBOY SPO036-109,CORRALES                 ,19880,7110,12770,01:44:17 p.m.,01:55:49 p.m.,6.14,11.55,39.00,1.21,6355.46,12861.69,1.00718,81741.96,58250150_,
25/05/2015,JGB128,447/470/01/30,COINCARBOY SPO036-109,CORRALES                 ,21140,8100,13040,02:30:37 p.m.,02:40:05 p.m.,6.14,11.55,39.00,1.21,6355.46,13133.63,1.00718,83470.26,58250150_,
25/05/2015,XFA381,447/470/01/31,COINCARBOY SPO036-109,CORRALES                 ,21030,8390,12640,02:32:59 p.m.,02:43:21 p.m.,6.14,11.55,39.00,1.21,6355.46,12730.76,1.00718,80909.84,58250150_,
25/05/2015,SKV672,447/470/01/32,COINCARBOY SPO036-109,CORRALES                 ,20500,7330,13170,03:44:26 p.m.,03:55:31 p.m.,6.14,11.55,39.00,1.21,6355.46,13264.56,1.00718,84302.38,58250150_,
11/05/2015,SKV781,448/471/01/1,COINCARBOY SPO036-109-TAS,TASCO                    ,45660,14780,30880,11:08:24 a.m.,11:22:39 a.m.,5.59,17.18,34.29,1.30,6030.42,30835.22,0.99855,185949.33,58040163_,
11/05/2015,SKV781,448/471/01/2,COINCARBOY SPO036-109-TAS,TASCO                    ,45450,14850,30600,04:47:45 p.m.,05:00:19 p.m.,5.59,17.18,34.29,1.30,6030.42,30555.63,0.99855,184263.28,58040163_,
12/05/2015,SKV781,448/471/01/3,COINCARBOY SPO036-109-TAS,TASCO                    ,45400,14790,30610,10:51:42 a.m.,11:07:17 a.m.,5.59,17.18,34.29,1.30,6030.42,30565.62,0.99855,184323.53,58040163_,
